Name,reading,time
HBR.VEX657212_01.PZ.X,2.228614,4:17:57 AM
HBR.VEX657212_01.PZ.X,2.169866,4:18:03 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:18:07 AM
HBR.VEX657212_01.PZ.X,2.11188078,4:18:13 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:18:17 AM
HBR.VEX657212_01.PZ.X,2.189703,4:18:23 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:18:33 AM
HBR.VEX657212_01.PZ.X,2.09280682,4:18:37 AM
HBR.VEX657212_01.PZ.X,2.169866,4:18:43 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:18:53 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:18:57 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:19:03 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:19:07 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:19:13 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:19:23 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:19:27 AM
HBR.VEX657212_01.PZ.X,2.26676226,4:19:33 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:19:37 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:19:43 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:19:47 AM
HBR.VEX657212_01.PZ.X,2.42240667,4:19:53 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:20:03 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:20:07 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:20:17 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:20:23 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:20:27 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:20:33 AM
HBR.VEX657212_01.PZ.X,2.228614,4:20:37 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:20:43 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:20:47 AM
HBR.VEX657212_01.PZ.X,2.228614,4:20:53 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:20:57 AM
HBR.VEX657212_01.PZ.X,2.26676226,4:21:03 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:21:07 AM
HBR.VEX657212_01.PZ.X,2.38349557,4:21:13 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:21:23 AM
HBR.VEX657212_01.PZ.X,2.26676226,4:21:27 AM
HBR.VEX657212_01.PZ.X,2.189703,4:21:33 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:21:37 AM
HBR.VEX657212_01.PZ.X,2.40256977,4:21:47 AM
HBR.VEX657212_01.PZ.X,2.42240667,4:21:53 AM
HBR.VEX657212_01.PZ.X,2.228614,4:21:57 AM
HBR.VEX657212_01.PZ.X,2.40256977,4:22:03 AM
HBR.VEX657212_01.PZ.X,2.30567336,4:22:07 AM
HBR.VEX657212_01.PZ.X,2.42240667,4:22:17 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:22:23 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:22:27 AM
HBR.VEX657212_01.PZ.X,2.26676226,4:22:33 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:22:46 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:22:53 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:23:06 AM
HBR.VEX657212_01.PZ.X,2.189703,4:23:07 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:23:13 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:23:20 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:23:27 AM
HBR.VEX657212_01.PZ.X,2.24768829,4:23:33 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:23:40 AM
HBR.VEX657212_01.PZ.X,2.189703,4:23:43 AM
HBR.VEX657212_01.PZ.X,2.20877719,4:23:47 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:23:53 AM
HBR.VEX657212_01.PZ.X,2.228614,4:24:03 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:24:13 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:24:17 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:24:27 AM
HBR.VEX657212_01.PZ.X,2.228614,4:24:33 AM
HBR.VEX657212_01.PZ.X,2.2865994,4:24:37 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:24:43 AM
HBR.VEX657212_01.PZ.X,2.38349557,4:24:47 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:24:53 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:24:57 AM
HBR.VEX657212_01.PZ.X,2.26676226,4:25:03 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:25:07 AM
HBR.VEX657212_01.PZ.X,2.46055484,4:25:13 AM
HBR.VEX657212_01.PZ.X,2.34458447,4:25:17 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:25:27 AM
HBR.VEX657212_01.PZ.X,2.38349557,4:25:33 AM
HBR.VEX657212_01.PZ.X,2.51930285,4:25:37 AM
HBR.VEX657212_01.PZ.X,2.38349557,4:25:43 AM
HBR.VEX657212_01.PZ.X,2.40256977,4:25:47 AM
HBR.VEX657212_01.PZ.X,2.499466,4:25:53 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:25:57 AM
HBR.VEX657212_01.PZ.X,2.44148064,4:26:03 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:26:13 AM
HBR.VEX657212_01.PZ.X,2.499466,4:26:17 AM
HBR.VEX657212_01.PZ.X,2.48039174,4:26:23 AM
HBR.VEX657212_01.PZ.X,2.3255105,4:26:33 AM
HBR.VEX657212_01.PZ.X,2.538377,4:26:37 AM
HBR.VEX657212_01.PZ.X,2.57728815,4:26:43 AM
HBR.VEX657212_01.PZ.X,2.61619925,4:26:47 AM
HBR.VEX657212_01.PZ.X,2.36365867,4:26:56 AM
HBR.VEX657212_01.PZ.X,2.46055484,4:27:03 AM
HBR.VEX657212_01.PZ.X,2.499466,4:27:07 AM
HBR.VEX657212_01.PZ.X,2.61619925,4:27:13 AM
HBR.VEX657212_01.PZ.X,2.557451,4:27:17 AM
HBR.VEX657212_01.PZ.X,2.40256977,4:27:27 AM
HBR.VEX657212_01.PZ.X,2.596362,4:27:33 AM
HBR.VEX657212_01.PZ.X,2.557451,4:27:37 AM
HBR.VEX657212_01.PZ.X,2.538377,4:27:43 AM
HBR.VEX657212_01.PZ.X,2.46055484,4:27:47 AM
HBR.VEX657212_01.PZ.X,2.57728815,4:27:53 AM
HBR.VEX657212_01.PZ.X,2.44148064,4:27:57 AM
HBR.VEX657212_01.PZ.X,2.48039174,4:28:03 AM
HBR.VEX657212_01.PZ.X,2.46055484,4:28:13 AM
HBR.VEX657212_01.PZ.X,2.557451,4:28:23 AM
HBR.VEX657212_01.PZ.X,2.38349557,4:28:33 AM
HBR.VEX657212_01.PZ.X,2.46055484,4:28:37 AM
HBR.VEX657212_01.PZ.X,2.57728815,4:28:43 AM
HBR.VEX657212_01.PZ.X,2.557451,4:28:53 AM
HBR.VEX657212_01.PZ.X,2.51930285,4:28:57 AM
HBR.VEX657212_01.PZ.X,2.44148064,4:29:03 AM
HBR.VEX657212_01.PZ.X,2.538377,4:29:13 AM
HBR.VEX657212_01.PZ.X,2.596362,4:29:17 AM
HBR.VEX657212_01.PZ.X,2.61619925,4:29:23 AM
HBR.VEX657212_01.PZ.X,2.557451,4:29:27 AM
HBR.VEX657212_01.PZ.X,2.51930285,4:29:33 AM
HBR.VEX657212_01.PZ.X,2.499466,4:29:37 AM
HBR.VEX657212_01.PZ.X,2.67418432,4:29:43 AM
HBR.VEX657212_01.PZ.X,2.57728815,4:29:47 AM
HBR.VEX657212_01.PZ.X,2.499466,4:29:53 AM
HBR.VEX657212_01.PZ.X,2.44148064,4:29:57 AM
HBR.VEX657202_03.PZ.X,11.4322338,3:30:07 AM
HBR.VEX657202_03.PZ.X,11.4810629,3:30:13 AM
HBR.VEX657202_03.PZ.X,11.627552,3:30:17 AM
HBR.VEX657202_03.PZ.X,11.4322338,3:30:23 AM
HBR.VEX657202_03.PZ.X,11.578723,3:30:27 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:30:37 AM
HBR.VEX657202_03.PZ.X,11.7679377,3:30:43 AM
HBR.VEX657202_03.PZ.X,11.8655968,3:30:47 AM
HBR.VEX657202_03.PZ.X,11.7679377,3:30:53 AM
HBR.VEX657202_03.PZ.X,11.578723,3:30:57 AM
HBR.VEX657202_03.PZ.X,11.8655968,3:31:13 AM
HBR.VEX657202_03.PZ.X,11.7679377,3:31:17 AM
HBR.VEX657202_03.PZ.X,11.8655968,3:31:23 AM
HBR.VEX657202_03.PZ.X,11.4810629,3:31:27 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:31:33 AM
HBR.VEX657202_03.PZ.X,11.4322338,3:31:43 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:31:47 AM
HBR.VEX657202_03.PZ.X,11.8655968,3:31:57 AM
HBR.VEX657202_03.PZ.X,11.9144258,3:32:07 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:32:13 AM
HBR.VEX657202_03.PZ.X,11.4322338,3:32:17 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:32:23 AM
HBR.VEX657202_03.PZ.X,11.3345747,3:32:33 AM
HBR.VEX657202_03.PZ.X,11.3834038,3:32:43 AM
HBR.VEX657202_03.PZ.X,11.4810629,3:32:47 AM
HBR.VEX657202_03.PZ.X,11.3345747,3:32:53 AM
HBR.VEX657202_03.PZ.X,11.4810629,3:32:57 AM
HBR.VEX657202_03.PZ.X,11.5298929,3:33:03 AM
HBR.VEX657202_03.PZ.X,11.3834038,3:33:07 AM
HBR.VEX657202_03.PZ.X,11.627552,3:33:13 AM
HBR.VEX657202_03.PZ.X,11.7679377,3:33:23 AM
HBR.VEX657202_03.PZ.X,11.9632559,3:33:27 AM
HBR.VEX657202_03.PZ.X,12.2074041,3:33:36 AM
HBR.VEX657202_03.PZ.X,11.9144258,3:33:43 AM
HBR.VEX657202_03.PZ.X,12.2562332,3:33:47 AM
HBR.VEX657202_03.PZ.X,12.1585741,3:33:53 AM
HBR.VEX657202_03.PZ.X,12.012085,3:33:57 AM
HBR.VEX657202_03.PZ.X,12.060915,3:34:03 AM
HBR.VEX657202_03.PZ.X,11.8167667,3:34:13 AM
HBR.VEX657202_03.PZ.X,11.9144258,3:34:23 AM
HBR.VEX657202_03.PZ.X,12.3050632,3:34:27 AM
HBR.VEX657202_03.PZ.X,12.3538923,3:34:40 AM
HBR.VEX657202_03.PZ.X,12.2074041,3:34:47 AM
HBR.VEX657202_03.PZ.X,12.1585741,3:34:53 AM
HBR.VEX657202_03.PZ.X,12.109745,3:35:00 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:35:03 AM
HBR.VEX657202_03.PZ.X,12.3538923,3:35:10 AM
HBR.VEX657202_03.PZ.X,12.2562332,3:35:13 AM
HBR.VEX657202_03.PZ.X,12.1585741,3:35:20 AM
HBR.VEX657202_03.PZ.X,12.2562332,3:35:26 AM
HBR.VEX657202_03.PZ.X,12.543107,3:35:33 AM
HBR.VEX657202_03.PZ.X,12.494278,3:35:37 AM
HBR.VEX657202_03.PZ.X,12.2074041,3:35:43 AM
HBR.VEX657202_03.PZ.X,12.3538923,3:35:53 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:35:57 AM
HBR.VEX657202_03.PZ.X,12.7872553,3:36:06 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:36:13 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:36:17 AM
HBR.VEX657202_03.PZ.X,12.6407661,3:36:23 AM
HBR.VEX657202_03.PZ.X,12.494278,3:36:27 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:36:33 AM
HBR.VEX657202_03.PZ.X,12.2562332,3:36:37 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:36:43 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:36:47 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:36:53 AM
HBR.VEX657202_03.PZ.X,12.7872553,3:36:57 AM
HBR.VEX657202_03.PZ.X,12.4027224,3:37:03 AM
HBR.VEX657202_03.PZ.X,12.543107,3:37:07 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:37:13 AM
HBR.VEX657202_03.PZ.X,12.4454479,3:37:26 AM
HBR.VEX657202_03.PZ.X,12.4027224,3:37:27 AM
HBR.VEX657202_03.PZ.X,12.6407661,3:37:33 AM
HBR.VEX657202_03.PZ.X,12.494278,3:37:37 AM
HBR.VEX657202_03.PZ.X,12.4027224,3:37:43 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:37:47 AM
HBR.VEX657202_03.PZ.X,12.8849144,3:37:53 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:38:03 AM
HBR.VEX657202_03.PZ.X,12.6407661,3:38:07 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:38:13 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:38:17 AM
HBR.VEX657202_03.PZ.X,12.6407661,3:38:23 AM
HBR.VEX657202_03.PZ.X,12.7384262,3:38:27 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:38:33 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:38:37 AM
HBR.VEX657202_03.PZ.X,12.7384262,3:38:43 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:38:47 AM
HBR.VEX657202_03.PZ.X,12.8849144,3:38:53 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:39:03 AM
HBR.VEX657202_03.PZ.X,12.7872553,3:39:07 AM
HBR.VEX657202_03.PZ.X,12.9337444,3:39:17 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:39:23 AM
HBR.VEX657202_03.PZ.X,12.8849144,3:39:30 AM
HBR.VEX657202_03.PZ.X,12.9337444,3:39:33 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:39:37 AM
HBR.VEX657202_03.PZ.X,13.1290627,3:39:43 AM
HBR.VEX657202_03.PZ.X,12.9337444,3:39:53 AM
HBR.VEX657202_03.PZ.X,13.0314035,3:39:57 AM
HBR.VEX657202_03.PZ.X,13.0802336,3:40:03 AM
HBR.VEX657202_03.PZ.X,12.5919371,3:40:07 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:40:13 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:40:20 AM
HBR.VEX657202_03.PZ.X,12.7872553,3:40:27 AM
HBR.VEX657202_03.PZ.X,12.6407661,3:40:33 AM
HBR.VEX657202_03.PZ.X,12.6895962,3:40:43 AM
HBR.VEX657202_03.PZ.X,12.9337444,3:40:47 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:40:57 AM
HBR.VEX657202_03.PZ.X,12.8849144,3:41:03 AM
HBR.VEX657202_03.PZ.X,12.7384262,3:41:13 AM
HBR.VEX657202_03.PZ.X,13.3182774,3:41:17 AM
HBR.VEX657202_03.PZ.X,13.5135956,3:41:23 AM
HBR.VEX657202_03.PZ.X,13.2694483,3:41:27 AM
HBR.VEX657202_03.PZ.X,13.3671074,3:41:33 AM
HBR.VEX657202_03.PZ.X,13.2694483,3:41:37 AM
HBR.VEX657202_03.PZ.X,13.0802336,3:41:43 AM
HBR.VEX657202_03.PZ.X,13.1778927,3:41:47 AM
HBR.VEX657202_03.PZ.X,13.0802336,3:41:53 AM
HBR.VEX657202_03.PZ.X,12.8360853,3:41:57 AM
HBR.VEX657202_03.PZ.X,12.8849144,3:42:03 AM
HBR.VEX657202_03.PZ.X,13.0314035,3:42:07 AM
HBR.VEX657202_03.PZ.X,13.1778927,3:42:13 AM
HBR.VEX657202_03.PZ.X,13.2694483,3:42:17 AM
HBR.VEX657202_03.PZ.X,13.1778927,3:42:23 AM
HBR.VEX657202_03.PZ.X,13.4159365,3:42:27 AM
HBR.VEX657202_03.PZ.X,13.2267218,3:42:33 AM
HBR.VEX657202_03.PZ.X,13.7089148,3:42:37 AM
HBR.VEX657202_03.PZ.X,13.5135956,3:42:43 AM
HBR.VEX657202_03.PZ.X,13.4647665,3:42:47 AM
HBR.VEX657202_03.PZ.X,13.6600847,3:42:53 AM
HBR.VEX657202_03.PZ.X,13.8065739,3:43:03 AM
HBR.VEX657202_03.PZ.X,13.5135956,3:43:07 AM
HBR.VEX657202_03.PZ.X,13.1778927,3:43:13 AM
HBR.VEX657202_03.PZ.X,13.4159365,3:43:23 AM
HBR.VEX657202_03.PZ.X,13.7089148,3:43:27 AM
HBR.VEX657202_03.PZ.X,13.5624256,3:43:33 AM
HBR.VEX657202_03.PZ.X,13.7577438,3:43:40 AM
HBR.VEX657202_03.PZ.X,13.8554029,3:43:47 AM
HBR.VEX657202_03.PZ.X,13.6112556,3:43:53 AM
HBR.VEX657202_03.PZ.X,13.7089148,3:43:57 AM
HBR.VEX657202_03.PZ.X,14.0018921,3:44:03 AM
HBR.VEX657202_03.PZ.X,13.9530621,3:44:07 AM
HBR.VEX657202_03.PZ.X,14.2887659,3:44:13 AM
HBR.VEX657202_03.PZ.X,14.4840841,3:44:17 AM
HBR.VEX657202_03.PZ.X,14.6794033,3:44:23 AM
HBR.VEX657202_03.PZ.X,14.3375959,3:44:27 AM
HBR.VEX657202_03.PZ.X,14.7282324,3:44:33 AM
HBR.VEX657202_03.PZ.X,14.7770624,3:44:37 AM
HBR.VEX657202_03.PZ.X,14.9662771,3:44:47 AM
HBR.VEX657202_03.PZ.X,15.0639362,3:44:53 AM
HBR.VEX657202_03.PZ.X,14.7770624,3:45:03 AM
HBR.VEX657202_03.PZ.X,14.9662771,3:45:07 AM
HBR.VEX657202_03.PZ.X,15.2104254,3:45:13 AM
HBR.VEX657202_03.PZ.X,15.3080845,3:45:17 AM
HBR.VEX657202_03.PZ.X,15.8879356,3:45:23 AM
HBR.VEX657202_03.PZ.X,15.6926174,3:45:27 AM
HBR.VEX657202_03.PZ.X,15.5034027,3:45:33 AM
HBR.VEX657202_03.PZ.X,15.8879356,3:45:37 AM
HBR.VEX657202_03.PZ.X,15.5949583,3:45:43 AM
HBR.VEX657202_03.PZ.X,15.6437883,3:45:47 AM
HBR.VEX657202_03.PZ.X,15.5034027,3:45:53 AM
HBR.VEX657202_03.PZ.X,15.5522327,3:45:57 AM
HBR.VEX657202_03.PZ.X,15.7414474,3:46:03 AM
HBR.VEX657202_03.PZ.X,15.7902765,3:46:07 AM
HBR.VEX657202_03.PZ.X,15.8391066,3:46:13 AM
HBR.VEX657202_03.PZ.X,15.7414474,3:46:17 AM
HBR.VEX657202_03.PZ.X,15.9855957,3:46:23 AM
HBR.VEX657202_03.PZ.X,15.8391066,3:46:27 AM
HBR.VEX657202_03.PZ.X,16.0344257,3:46:33 AM
HBR.VEX657202_03.PZ.X,16.1809139,3:46:43 AM
HBR.VEX657202_03.PZ.X,16.4189587,3:46:47 AM
HBR.VEX657202_03.PZ.X,16.5166168,3:46:53 AM
HBR.VEX657202_03.PZ.X,16.711935,3:47:00 AM
HBR.VEX657202_03.PZ.X,16.6142769,3:47:07 AM
HBR.VEX657202_03.PZ.X,16.5166168,3:47:13 AM
HBR.VEX657202_03.PZ.X,16.8584251,3:47:17 AM
HBR.VEX657202_03.PZ.X,16.8095951,3:47:23 AM
HBR.VEX657202_03.PZ.X,16.5166168,3:47:27 AM
HBR.VEX657202_03.PZ.X,16.7607651,3:47:33 AM
HBR.VEX657202_03.PZ.X,16.711935,3:47:37 AM
HBR.VEX657202_03.PZ.X,16.5166168,3:47:43 AM
HBR.VEX657202_03.PZ.X,16.7607651,3:47:47 AM
HBR.VEX657202_03.PZ.X,16.8095951,3:47:53 AM
HBR.VEX657202_03.PZ.X,17.1025734,3:47:57 AM
HBR.VEX657202_03.PZ.X,17.194128,3:48:03 AM
HBR.VEX657202_03.PZ.X,17.2917881,3:48:07 AM
HBR.VEX657202_03.PZ.X,16.9560833,3:48:13 AM
HBR.VEX657202_03.PZ.X,16.8095951,3:48:17 AM
HBR.VEX657202_03.PZ.X,16.6142769,3:48:23 AM
HBR.VEX657202_03.PZ.X,16.711935,3:48:33 AM
HBR.VEX657202_03.PZ.X,16.7607651,3:48:40 AM
HBR.VEX657202_03.PZ.X,16.9560833,3:48:43 AM
HBR.VEX657202_03.PZ.X,16.7607651,3:48:47 AM
HBR.VEX657202_03.PZ.X,17.3894463,3:48:53 AM
HBR.VEX657202_03.PZ.X,17.194128,3:48:57 AM
HBR.VEX657202_03.PZ.X,17.2917881,3:49:03 AM
HBR.VEX657202_03.PZ.X,17.194128,3:49:07 AM
HBR.VEX657202_03.PZ.X,17.2429581,3:49:13 AM
HBR.VEX657202_03.PZ.X,17.0537434,3:49:17 AM
HBR.VEX657202_03.PZ.X,17.0049133,3:49:23 AM
HBR.VEX657202_03.PZ.X,16.9560833,3:49:27 AM
HBR.VEX657202_03.PZ.X,16.9072552,3:49:37 AM
HBR.VEX657202_03.PZ.X,17.0049133,3:49:43 AM
HBR.VEX657202_03.PZ.X,17.1025734,3:49:47 AM
HBR.VEX657202_03.PZ.X,17.3406162,3:49:53 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:50:03 AM
HBR.VEX657202_03.PZ.X,17.5847645,3:50:07 AM
HBR.VEX657202_03.PZ.X,17.8289127,3:50:13 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:50:17 AM
HBR.VEX657202_03.PZ.X,17.8777428,3:50:23 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:50:27 AM
HBR.VEX657202_03.PZ.X,17.7800827,3:50:33 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:50:37 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:50:43 AM
HBR.VEX657202_03.PZ.X,17.92047,3:50:47 AM
HBR.VEX657202_03.PZ.X,17.7312546,3:50:53 AM
HBR.VEX657202_03.PZ.X,17.6824245,3:50:57 AM
HBR.VEX657202_03.PZ.X,17.8289127,3:51:03 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:51:07 AM
HBR.VEX657202_03.PZ.X,17.9693,3:51:13 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:51:23 AM
HBR.VEX657202_03.PZ.X,18.4087658,3:51:27 AM
HBR.VEX657202_03.PZ.X,18.604084,3:51:33 AM
HBR.VEX657202_03.PZ.X,18.4575939,3:51:37 AM
HBR.VEX657202_03.PZ.X,17.92047,3:51:43 AM
HBR.VEX657202_03.PZ.X,17.8289127,3:51:47 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:51:53 AM
HBR.VEX657202_03.PZ.X,18.2134457,3:52:03 AM
HBR.VEX657202_03.PZ.X,17.9693,3:52:07 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:52:13 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:52:17 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:52:23 AM
HBR.VEX657202_03.PZ.X,18.1646175,3:52:27 AM
HBR.VEX657202_03.PZ.X,18.2134457,3:52:33 AM
HBR.VEX657202_03.PZ.X,18.1646175,3:52:37 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:52:43 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:52:47 AM
HBR.VEX657202_03.PZ.X,18.3111057,3:52:53 AM
HBR.VEX657202_03.PZ.X,18.506424,3:52:57 AM
HBR.VEX657202_03.PZ.X,18.6956387,3:53:03 AM
HBR.VEX657202_03.PZ.X,18.9397869,3:53:13 AM
HBR.VEX657202_03.PZ.X,19.4280834,3:53:23 AM
HBR.VEX657202_03.PZ.X,18.9886169,3:53:27 AM
HBR.VEX657202_03.PZ.X,19.0862751,3:53:33 AM
HBR.VEX657202_03.PZ.X,19.037447,3:53:46 AM
HBR.VEX657202_03.PZ.X,19.2327652,3:53:53 AM
HBR.VEX657202_03.PZ.X,19.3304234,3:54:03 AM
HBR.VEX657202_03.PZ.X,19.2815933,3:54:07 AM
HBR.VEX657202_03.PZ.X,19.5684681,3:54:13 AM
HBR.VEX657202_03.PZ.X,19.47081,3:54:17 AM
HBR.VEX657202_03.PZ.X,19.2815933,3:54:23 AM
HBR.VEX657202_03.PZ.X,19.5196381,3:54:33 AM
HBR.VEX657202_03.PZ.X,19.1351051,3:54:37 AM
HBR.VEX657202_03.PZ.X,19.5684681,3:54:43 AM
HBR.VEX657202_03.PZ.X,19.5196381,3:54:53 AM
HBR.VEX657202_03.PZ.X,19.7149563,3:55:03 AM
HBR.VEX657202_03.PZ.X,19.47081,3:55:07 AM
HBR.VEX657202_03.PZ.X,19.7149563,3:55:13 AM
HBR.VEX657202_03.PZ.X,19.3304234,3:55:17 AM
HBR.VEX657202_03.PZ.X,19.1351051,3:55:23 AM
HBR.VEX657202_03.PZ.X,18.7932987,3:55:30 AM
HBR.VEX657202_03.PZ.X,19.2327652,3:55:37 AM
HBR.VEX657202_03.PZ.X,18.7444687,3:55:43 AM
HBR.VEX657202_03.PZ.X,19.037447,3:55:47 AM
HBR.VEX657202_03.PZ.X,18.6529121,3:55:57 AM
HBR.VEX657202_03.PZ.X,18.3111057,3:56:03 AM
HBR.VEX657202_03.PZ.X,18.3599358,3:56:13 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:56:17 AM
HBR.VEX657202_03.PZ.X,18.4087658,3:56:23 AM
HBR.VEX657202_03.PZ.X,18.506424,3:56:33 AM
HBR.VEX657202_03.PZ.X,18.6529121,3:56:37 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:56:47 AM
HBR.VEX657202_03.PZ.X,18.0181274,3:56:53 AM
HBR.VEX657202_03.PZ.X,18.604084,3:56:57 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:57:03 AM
HBR.VEX657202_03.PZ.X,18.506424,3:57:07 AM
HBR.VEX657202_03.PZ.X,18.2134457,3:57:13 AM
HBR.VEX657202_03.PZ.X,18.7444687,3:57:23 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:57:30 AM
HBR.VEX657202_03.PZ.X,17.9693,3:57:37 AM
HBR.VEX657202_03.PZ.X,17.8289127,3:57:43 AM
HBR.VEX657202_03.PZ.X,17.5847645,3:57:47 AM
HBR.VEX657202_03.PZ.X,17.4382763,3:57:53 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:57:57 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:58:03 AM
HBR.VEX657202_03.PZ.X,17.8777428,3:58:07 AM
HBR.VEX657202_03.PZ.X,18.1157875,3:58:13 AM
HBR.VEX657202_03.PZ.X,18.0669575,3:58:17 AM
HBR.VEX657202_03.PZ.X,18.2622757,3:58:23 AM
HBR.VEX657202_03.PZ.X,18.2134457,3:58:27 AM
HBR.VEX657202_03.PZ.X,17.8777428,3:58:33 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:58:37 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:58:46 AM
HBR.VEX657202_03.PZ.X,17.6824245,3:58:50 AM
HBR.VEX657202_03.PZ.X,18.3111057,3:58:53 AM
HBR.VEX657202_03.PZ.X,17.8289127,3:59:03 AM
HBR.VEX657202_03.PZ.X,17.92047,3:59:07 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:59:13 AM
HBR.VEX657202_03.PZ.X,17.4871063,3:59:17 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:59:23 AM
HBR.VEX657202_03.PZ.X,17.6824245,3:59:27 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:59:33 AM
HBR.VEX657202_03.PZ.X,17.4382763,3:59:37 AM
HBR.VEX657202_03.PZ.X,17.3406162,3:59:43 AM
HBR.VEX657202_03.PZ.X,17.2429581,3:59:47 AM
HBR.VEX657202_03.PZ.X,17.5359364,3:59:53 AM
HBR.VEX657202_03.PZ.X,17.8777428,3:59:57 AM
